,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
158,84,Ermin Bicakcic,2,128,1,0.1707870066165924,0,0.006729059852659702,2,1,1,0,D,Hoffenheim,1,0.1707870066165924,0.4132530093193054,0.40652400255203247
159,90,Sebastian Rudy,27,1863,1,0.6407137960195541,2,2.660704354289919,16,32,4,0,D M S,"Hoffenheim,Schalke 04",1,0.6407137960195541,10.199578456580639,8.030789989978075
160,118,Levin Öztunali,17,742,1,0.5195694118738174,2,1.0538693852722645,6,9,0,0,D M S,Mainz 05,1,0.5195694118738174,2.316780498251319,1.1017849911004305
161,161,Robin Knoche,34,3044,1,1.1276934742927551,0,0.15168629866093397,12,4,4,0,D,Union Berlin,1,1.1276934742927551,7.90604979544878,7.25993693061173
162,171,Michael Gregoritsch,24,808,1,1.3399280905723572,2,1.1878060027956963,12,5,1,0,F M S,Augsburg,1,1.3399280905723572,3.983179520815611,1.7016144022345543
163,176,Sven Schipplock,32,696,1,1.6105511151254177,0,0.486401392146945,16,8,3,0,F S,Arminia Bielefeld,1,1.6105511151254177,2.341516900807619,0.49591139145195484
164,183,Jonathan Tah,27,2215,1,0.492021600715816,0,0.0449008010327816,9,1,3,0,D S,Bayer Leverkusen,1,0.492021600715816,5.720590008422732,5.720590008422732
165,205,Mahmoud Dahoud,21,1267,1,0.5515008978545666,1,1.2907911911606789,16,11,3,0,M S,Borussia Dortmund,1,0.5515008978545666,9.19918517023325,7.824859328567982
166,206,Oscar Wendt,22,1269,1,0.9747694134712219,1,0.5598959941416979,8,7,3,0,D M S,Borussia M.Gladbach,1,0.9747694134712219,2.96374886110425,2.0073938351124525
167,213,Thorgan Hazard,16,653,1,0.8523103892803192,3,3.289175668731332,10,14,0,0,F M S,Borussia Dortmund,1,0.8523103892803192,7.154077187180519,3.6767910718917847
168,220,Jérôme Boateng,29,2393,1,0.3374330969527364,1,0.7234473079442978,8,5,6,0,D,Bayern Munich,1,0.3374330969527364,11.60470176488161,11.185474995523691
169,228,Sebastian Rode,27,1634,1,0.07406859938055277,0,1.3847774900496006,3,19,10,0,M S,Eintracht Frankfurt,1,0.07406859938055277,6.772763729095459,5.902805548161268
170,269,Dominik Kohr,24,1524,1,2.160242930985987,1,0.9555602939799428,21,8,4,0,M S,"Eintracht Frankfurt,Mainz 05",1,2.160242930985987,7.037705555558205,5.781499408185482
171,283,David Abraham,14,1228,1,0.7547798017039895,0,0.4349929988384247,10,2,3,1,D,Eintracht Frankfurt,1,0.7547798017039895,4.114739611744881,4.02986866235733
172,307,Suat Serdar,25,1960,1,1.9296696577221155,3,1.4970218054950237,32,15,3,0,M S,Schalke 04,1,1.9296696577221155,5.947434591129422,3.3817505836486816
173,342,Sead Kolasinac,17,1427,1,0.603231986053288,1,1.1752550229430199,6,13,5,0,D M S,Schalke 04,1,0.603231986053288,3.8103417195379734,2.3815275598317385
174,359,Timothy Chandler,15,409,1,0.8841169849038124,0,0.27926499769091606,5,4,2,0,D M S,Eintracht Frankfurt,1,0.8841169849038124,1.7414584681391716,0.7001485833898187
175,360,Ádám Szalai,18,727,1,2.556362822651863,0,0.40172780118882656,14,6,1,0,F S,Mainz 05,1,2.556362822651863,3.4106338061392307,0.614819310605526
176,393,Douglas Costa,11,313,1,0.1676248013973236,1,0.8113075066357851,4,6,0,0,M S,Bayern Munich,1,0.1676248013973236,1.1309197936207056,0.4591632969677448
177,409,Philipp Klement,18,395,1,0.23920399695634842,2,1.3031050972640514,7,18,0,0,M S,VfB Stuttgart,1,0.23920399695634842,1.7787161469459534,1.4669393114745617
178,421,Lars Bender,14,947,1,1.525832005776465,2,0.6567944921553135,9,7,2,0,D S,Bayer Leverkusen,0,0.7680550301447511,3.7287480793893337,3.0305334869772196
179,604,Emre Can,28,2130,1,1.2317224070429802,4,2.974674019962549,17,18,5,0,D M S,Borussia Dortmund,1,1.2317224070429802,13.539911858737469,12.125617295503616
180,762,Demarai Gray,10,438,1,1.5132300220429897,2,0.7747809030115604,15,9,0,0,F M S,Bayer Leverkusen,1,1.5132300220429897,3.380604065954685,1.373163377866149
181,1699,Shkodran Mustafi,13,1032,1,0.7400052603334188,0,0.018713099882006645,9,1,1,0,D S,Schalke 04,1,0.7400052603334188,0.7326758978888392,0.6722997920587659
182,2456,Omar Mascarell,24,1765,1,0.29579179640859365,1,0.36523500084877014,10,6,6,0,M S,Schalke 04,1,0.29579179640859365,3.6569963796064258,3.4526177970692515
183,2640,Erik Durm,21,1509,1,1.2786963861435652,2,1.7541586719453335,20,13,1,0,D M S,Eintracht Frankfurt,1,1.2786963861435652,5.523504726588726,3.087899897247553
184,2663,Felix Passlack,7,358,1,0.5103276111185551,0,0.24014350026845932,5,3,0,0,D S,Borussia Dortmund,1,0.5103276111185551,1.801330104470253,1.0508594885468483
185,2665,Jeffrey Gouweleeuw,32,2836,1,0.3640484046190977,0,0.6656919978559017,7,12,9,0,D,Augsburg,1,0.3640484046190977,4.218323522247374,3.6556236278265715
186,3431,Almamy Touré,17,702,1,2.2145660975947976,1,2.1112356316298246,16,14,2,0,D M S,Eintracht Frankfurt,1,2.2145660975947976,4.110495315864682,1.3476723739877343
187,3603,Corentin Tolisso,16,778,1,2.667632881551981,0,0.37366270646452904,12,8,1,1,M S,Bayern Munich,1,2.667632881551981,5.875509046018124,3.4211167693138123
188,3743,Lucas Tousart,26,2113,1,1.3263675924390554,0,1.2730725966393948,30,9,7,0,M S,Hertha Berlin,1,1.3263675924390554,6.389477964490652,4.662129882723093
189,4250,Nicolas Höfler,31,2727,1,1.0478398278355598,3,1.2589550074189901,20,15,11,0,M S,Freiburg,1,1.0478398278355598,6.9012075792998075,5.6884919330477715
190,4468,Dedryck Boyata,19,1542,1,1.0527109047397971,0,0.5899598877876997,10,6,3,0,D S,Hertha Berlin,1,1.0527109047397971,2.885796796530485,2.378618184477091
191,5219,Aleksandar Dragovic,18,1127,1,0.22160420380532742,0,0.4299117922782898,4,6,3,0,D S,Bayer Leverkusen,1,0.22160420380532742,4.592215363867581,4.116992146708071
192,5230,Thomas Delaney,20,1295,1,0.4729678984731436,1,0.20308689959347248,9,5,6,0,M S,Borussia Dortmund,1,0.4729678984731436,7.804027408361435,7.4806375075131655
193,5231,Florian Kainz,8,454,1,0.5785941975191236,0,1.2493039015680552,10,10,1,0,M S,FC Cologne,1,0.5785941975191236,2.863049954175949,1.3706260174512863
194,5242,Stefan Ilsanker,27,1566,1,1.0015501994639635,0,0.3899584002792835,12,6,4,0,D M S,Eintracht Frankfurt,1,1.0015501994639635,4.651105459779501,3.9547106958925724
195,5243,Dayotchanculle Upamecano,29,2331,1,0.6993301026523113,0,0.7828875873237848,13,8,6,0,D S,RasenBallsport Leipzig,1,0.6993301026523113,10.337505333125591,10.177863337099552
196,5251,Rani Khedira,27,1839,1,1.0395846022292972,0,0.10695960000157356,10,6,5,0,D M S,Augsburg,1,1.0395846022292972,3.9186635380610824,2.9864284116774797
197,5258,László Bénes,19,808,1,0.6223351042717695,2,1.0093647530302405,10,14,3,0,F M S,"Augsburg,Borussia M.Gladbach",1,0.6223351042717695,1.6618435867130756,1.0588074307888746
198,5358,Lukas Klostermann,23,1440,1,1.015958707779646,0,0.7593975011259317,12,5,2,0,D S,RasenBallsport Leipzig,1,1.015958707779646,7.4350674618035555,7.249286444857717
199,5654,Baptiste Santamaria,30,2240,1,2.1661303965374827,1,1.0789938988164067,30,14,5,0,M S,Freiburg,1,2.1661303965374827,7.989245626144111,5.116487395949662
200,5680,Thomas Meunier,21,1478,1,0.6779443882405758,1,1.6704823202453554,12,15,3,0,D M S,Borussia Dortmund,1,0.6779443882405758,8.25711609562859,7.558733828365803
201,6081,Dennis Geiger,9,678,1,0.2452864982187748,1,1.178456598892808,7,12,4,1,M,Hoffenheim,1,0.2452864982187748,2.809795832261443,1.9006628021597862
202,6088,Orel Mangala,24,2110,1,1.1603699903935194,3,1.7411156902089715,25,20,4,0,M,VfB Stuttgart,1,1.1603699903935194,9.723053880035877,7.243282813578844
203,6100,Felix Uduokhai,29,2610,1,1.3888155138120055,0,0.17717400379478931,13,3,5,0,D,Augsburg,1,1.3888155138120055,4.391078677028418,4.2089440524578094
204,6147,Denis Zakaria,25,1422,1,1.4012947790324688,1,1.0750095583498478,11,9,5,0,D M S,Borussia M.Gladbach,1,1.4012947790324688,6.457549669779837,4.711558889597654
205,6289,Santiago Ascacibar,13,770,1,0.25301570259034634,0,0.24517979845404625,7,6,2,0,M S,Hertha Berlin,1,0.25301570259034634,2.889634057879448,2.693853121250868
206,6326,Ibrahima Konaté,14,695,1,0.7968820035457611,0,0,4,0,2,0,D S,RasenBallsport Leipzig,1,0.7968820035457611,1.9508081041276455,1.9508081041276455
207,6327,Kevin Akpoguma,16,1184,1,0.08354509808123112,0,0.3715801052749157,2,2,1,0,D M S,Hoffenheim,1,0.08354509808123112,2.555944200605154,2.1743557937443256
208,6937,Georginio Rutter,9,229,1,0.42532270587980747,0,0.08006180077791214,6,2,0,0,F S,Hoffenheim,1,0.42532270587980747,1.070053679868579,0.6440596049651504
209,7051,Gonçalo Paciência,15,746,1,1.4434790145605803,1,0.7751580104231834,22,4,2,0,F S,Schalke 04,1,1.4434790145605803,2.0544080156832933,0.23163800686597824
210,7106,Philipp Mwene,20,1678,1,0.5690021105110645,2,1.757901699282229,7,15,3,0,D M S,Mainz 05,1,0.5690021105110645,4.998967608436942,3.590044165030122
211,7160,Nemanja Radonjic,12,588,1,1.840517794713378,2,1.2875832747668028,15,9,1,0,F M S,Hertha Berlin,1,1.840517794713378,5.262489564716816,2.5170988589525223
212,7320,Amos Pieper,30,2686,1,1.4735314487479627,1,0.4160664975643158,15,7,6,0,D,Arminia Bielefeld,1,1.4735314487479627,3.4635661151260138,3.408298898488283
213,7345,Alphonso Davies,23,1771,1,0.1308334982022643,2,1.8857617769390345,4,20,2,1,D M S,Bayern Munich,1,0.1308334982022643,13.968150913715363,12.65981831215322
214,7352,Tyler Adams,27,1852,1,1.3859658017754555,1,0.8873330187052488,7,14,3,0,D M S,RasenBallsport Leipzig,1,1.3859658017754555,8.371892359107733,6.737106043845415
215,7485,Nico Schlotterbeck,16,1291,1,1.5938234189525247,0,0.48167038708925247,22,3,2,1,D S,Union Berlin,1,1.5938234189525247,3.7942549288272858,2.9070780128240585
216,7522,Nassim Boujellab,12,604,1,1.3095948994159698,0,0.20345591008663177,14,3,2,0,F M S,Schalke 04,1,1.3095948994159698,1.8839144110679626,0.3921425938606262
217,7784,Joao Victor,21,442,1,0.442928995937109,1,1.1767492853105068,10,11,0,0,F M S,Wolfsburg,1,0.442928995937109,1.9760361090302467,0.635908106341958
218,7786,Rafael Czichos,28,2266,1,2.0850359350442886,0,0.15188280120491982,10,3,7,0,D S,FC Cologne,1,2.0850359350442886,3.53405118919909,3.442593390122056
219,7791,Sebastiaan Bornauw,24,2078,1,1.4107594015076756,1,0.022635500878095627,18,1,3,0,D S,FC Cologne,1,1.4107594015076756,2.626872807741165,2.198910091072321
220,7867,Robert Skov,23,1179,1,1.79882219620049,0,1.8304345877841115,33,18,0,1,D F M S,Hoffenheim,1,1.79882219620049,4.511635299772024,2.133094597607851
221,7875,Christopher Trimmel,31,2589,1,0.32902859430760145,9,5.423837861977518,8,59,9,0,D M S,Union Berlin,1,0.32902859430760145,8.519934692420065,5.866681293584406
222,7879,Marius Bülter,26,946,1,1.2030904861167073,0,0.7493373826146126,17,11,1,0,F M S,Union Berlin,1,1.2030904861167073,4.473834436386824,2.681287221610546
223,8065,Iago,18,1570,1,0.916491623967886,1,1.0382906943559647,9,16,2,0,D,Augsburg,1,0.916491623967886,4.784234173595905,2.92073767259717
224,8146,Ismail Jakobs,23,1723,1,2.1791667696088552,1,1.8974398728460073,22,15,6,0,D F M S,FC Cologne,1,2.1791667696088552,6.180770244449377,2.2486665956676006
225,8317,Edmond Tapsoba,31,2648,1,0.8539878018200397,0,0.4859614931046963,16,3,5,0,D S,Bayer Leverkusen,1,0.8539878018200397,7.763984400779009,7.585660416632891
226,8378,Malick Thiaw,19,1448,1,0.8393757464364171,0,0.09782660007476807,8,2,3,1,D S,Schalke 04,1,0.8393757464364171,1.4605458984151483,1.314339299686253
227,8401,Luca Netz,11,288,1,0.39406149461865425,0,0.09889289736747742,2,2,0,0,D S,Hertha Berlin,1,0.39406149461865425,1.049364384263754,0.6202029064297676
228,8789,Manuel Prietl,28,2519,1,0.732645817566663,1,1.6916595343500376,18,11,3,0,M,Arminia Bielefeld,1,0.732645817566663,5.020567451603711,3.6198543813079596
229,8790,Cebio Soukou,14,455,1,0.42462820187211037,0,0.23656269162893295,9,4,2,0,F M S,Arminia Bielefeld,1,0.42462820187211037,0.6237573008984327,0.08748639933764935
230,8796,Christian Gebauer,23,665,1,1.914624746888876,1,0.9920774977654219,10,10,0,0,M S,Arminia Bielefeld,1,1.914624746888876,3.2102675084024668,0.3598337974399328
231,8803,Robert Gumny,24,1383,1,0.6769624976441264,0,0.45274549908936024,6,7,4,0,D S,Augsburg,1,0.6769624976441264,1.3141213953495026,0.8108839970082045
232,8804,Felix Agu,15,691,1,0.7193609774112701,0,0.4314043000340462,4,3,0,0,D S,Werder Bremen,1,0.7193609774112701,1.9036422744393349,0.7528759017586708
233,8805,Deyovaisio Zeefuik,22,911,1,0.1658792980015278,0,0.9884485993534327,3,12,2,1,D M S,Hertha Berlin,1,0.1658792980015278,1.81670808698982,0.8241267884150147
234,8809,Mateo Klimowicz,25,1190,1,3.163387255743146,1,0.7689842050895095,33,16,1,0,F M S,VfB Stuttgart,1,3.163387255743146,6.4599866066128016,2.8071457762271166
235,8824,Jude Bellingham,29,1707,1,2.565567808225751,3,3.540682502090931,33,14,4,1,M S,Borussia Dortmund,1,2.565567808225751,12.289207234978676,7.932995542883873
236,8825,Reinier,14,229,1,0.6345416121184826,1,0.31500799767673016,3,4,0,0,M S,Borussia Dortmund,1,0.6345416121184826,2.2991214022040367,1.3495712168514729
237,8853,Maxence Lacroix,30,2589,1,1.4924166649580002,1,0.24274310655891895,16,4,4,0,D S,Wolfsburg,1,1.4924166649580002,9.67369775660336,9.589104788377881
238,8869,Ragnar Ache,7,76,1,0.17514630407094955,0,0,2,0,1,0,S,Eintracht Frankfurt,1,0.17514630407094955,0.28100400418043137,0.1058569997549057
239,8874,Jóan Símun Edmundsson,5,49,1,0.46553409844636917,0,0,3,0,0,0,S,Arminia Bielefeld,1,0.46553409844636917,0.46553409844636917,0
240,8951,Keita Endo,16,433,1,1.5071736127138138,0,1.7034720815718174,8,7,0,0,M S,Union Berlin,1,1.5071736127138138,3.108044099062681,1.342446193099022
241,8958,Reinhold Yabo,13,648,1,0.375353098846972,0,0.16232910379767418,8,3,1,0,M S,Arminia Bielefeld,1,0.375353098846972,1.4230775833129883,1.013373302295804
242,8989,Ansgar Knauff,4,59,1,0.10873979702591896,1,0.9649252183735371,2,4,0,0,S,Borussia Dortmund,1,0.10873979702591896,1.0226146206259727,0.10617640241980553
243,9023,Ajdin Hrustic,11,260,1,0.28870209865272045,0,0.14017099514603615,7,4,2,0,M S,Eintracht Frankfurt,1,0.28870209865272045,1.50027397274971,1.2339910808950663
244,9201,Eren Sami Dinkci,8,95,1,0.6313093286007643,0,0.14069749787449837,3,3,0,1,M S,Werder Bremen,1,0.6313093286007643,0.8470008336007595,0.10666719824075699
245,9327,Petar Musa,14,710,1,3.501419886946678,3,1.1430505961179733,17,10,2,0,F S,Union Berlin,1,3.501419886946678,4.8769359812140465,0.30353860184550285
246,9351,Michel Vlap,7,389,1,0.375632107257843,1,0.7942829877138138,3,7,0,0,F M S,Arminia Bielefeld,1,0.375632107257843,1.6572727747261524,1.1110731177031994
247,9352,Masaya Okugawa,13,929,1,1.2088171131908894,0,0.6621413845568895,9,4,0,0,M S,Arminia Bielefeld,1,1.2088171131908894,2.570181179791689,0.7868604846298695
248,9412,Florian Flick,4,360,1,0.3989560008049011,0,0,1,0,1,0,M,Schalke 04,1,0.3989560008049011,0.7769250050187111,0.3779687061905861
249,9526,Blendi Idrizi,3,246,1,0.4066135063767433,0,0.30297601222991943,4,1,1,0,M,Schalke 04,1,0.4066135063767433,1.1085455194115639,0.3989560008049011
250,19,Rune Jarstein,8,720,0,0,0,0,0,0,0,0,GK,Hertha Berlin,0,0,0.16857079975306988,0.16857079975306988
251,23,Marvin Plattenhardt,16,1069,0,0.09057280048727989,2,1.3487890884280205,3,10,1,0,D M S,Hertha Berlin,0,0.09057280048727989,2.4475261624902487,1.9090191926807165
252,29,Vedad Ibisevic,4,148,0,0.989093005657196,0,0.05729999952018261,2,2,1,0,F S,Schalke 04,0,0.989093005657196,1.0659402385354042,0.019545700401067734
253,37,Loris Karius,4,290,0,0,0,0,0,0,0,0,GK S,Union Berlin,0,0,0.6107323132455349,0.6107323132455349
254,43,Danny Latza,29,1810,0,1.5235892850905657,2,1.7410470275208354,22,24,8,0,F M S,Mainz 05,0,1.5235892850905657,5.20104880258441,2.5874674282968044
255,45,Yunus Malli,1,60,0,0,0,0.11282899975776672,0,2,0,0,M,Wolfsburg,0,0,0.13426800072193146,0.021439099684357643
256,60,Christian Gentner,22,1040,0,0.23620720207691193,0,0.9604295855388045,7,8,0,0,M S,Union Berlin,0,0.23620720207691193,2.875162784010172,2.4097301065921783
257,69,Carlos Gruezo,28,2111,0,0.35275890305638313,0,0.3720727162435651,16,7,4,0,M S,Augsburg,0,0.35275890305638313,4.397865459322929,3.7521780375391245
258,73,Oliver Baumann,31,2790,0,0,0,0,0,0,1,0,GK,Hoffenheim,0,0,4.126995349302888,4.126995349302888
259,74,Pavel Kaderábek,20,1589,0,0.9385992498137057,3,2.426882103085518,10,21,3,0,D M S,Hoffenheim,0,0.9385992498137057,6.218852907419205,3.87396477162838
260,79,Tobias Strobl,29,1860,0,0.7158754952251911,0,0.7704354003071785,6,14,4,0,F M S,Augsburg,0,0.7158754952251911,3.415845001116395,2.788331415504217
261,91,Ron-Robert Zieler,1,51,0,0,0,0,0,0,0,0,S,FC Cologne,0,0,0.17216500639915466,0.17216500639915466
262,96,Salif Sané,14,1063,0,0.28767140209674835,0,0.9368167985230684,7,5,5,0,D S,Schalke 04,0,0.28767140209674835,2.1687081046402454,1.5044747032225132
263,106,Waldemar Anton,31,2712,0,1.014601580798626,1,0.7546115890145302,12,9,3,0,D S,VfB Stuttgart,0,1.014601580798626,7.868185463361442,7.215300959534943
264,114,Philipp Bargfrede,1,24,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0.19017599523067474,0.19017599523067474
265,127,Timo Horn,34,3009,0,0,0,0.048396799713373184,0,1,0,0,GK,FC Cologne,0,0,2.268235062249005,2.219838261604309
266,129,Dominique Heintz,21,1360,0,0.08851630054414272,0,0.32273220643401146,3,3,3,0,D S,Freiburg,0,0.08851630054414272,2.394564250484109,2.336523735895753
267,133,Kevin Vogt,24,1838,0,0.014795299619436264,1,0.3189610857516527,1,4,6,0,D S,Hoffenheim,0,0.014795299619436264,6.372333215549588,6.063106749206781
268,135,Yuya Osako,24,742,0,0.4499014038592577,1,1.2267067208886147,10,10,3,0,F M S,Werder Bremen,0,0.4499014038592577,2.4322572965174913,0.8417780064046383
269,137,Anthony Modeste,8,210,0,1.6846228381618857,0,0.01982009969651699,8,1,1,0,F S,FC Cologne,0,0.9268489023670554,0.9055094858631492,0.02567020058631897
270,138,Frederik Sörensen,3,93,0,0.037786900997161865,0,0.03834480047225952,1,1,2,0,D S,FC Cologne,0,0.037786900997161865,0.03834480047225952,0
271,150,Josuha Guilavogui,20,723,0,0.6147407870739698,0,0.6664014682173729,5,5,3,0,D M S,Wolfsburg,0,0.6147407870739698,2.833741959184408,2.6238787584006786
272,159,Koen Casteels,32,2880,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,5.605609582737088,5.605609582737088
273,185,Wendell,22,1450,0,0.5643472038209438,0,0.0935761034488678,7,1,3,0,D S,Bayer Leverkusen,0,0.5643472038209438,4.0202055890113115,3.3622839003801346
274,186,Karim Bellarabi,22,778,0,1.9122116938233376,0,2.6320458371192217,28,16,2,0,D M S,Bayer Leverkusen,0,1.9122116938233376,5.758230643346906,1.4930844008922577
275,187,Christoph Kramer,28,2040,0,0.2690878976136446,2,0.9534767139703035,10,11,5,0,D M S,Borussia M.Gladbach,0,0.2690878976136446,6.756241401657462,5.997417749837041
276,188,Kevin Kampl,27,1954,0,1.2179195061326027,1,1.669129823334515,14,15,6,0,M S,RasenBallsport Leipzig,0,1.2179195061326027,12.201567992568016,10.119178861379623
277,194,Admir Mehmedi,18,814,0,0.35131360962986946,2,2.519929375499487,7,18,1,0,F M S,Wolfsburg,0,0.35131360962986946,4.425206968560815,2.529821889474988
278,199,Yann Sommer,31,2712,0,0,0,0,0,0,1,1,GK,Borussia M.Gladbach,0,0,2.189790515229106,2.189790515229106
279,201,Tony Jantschke,8,260,0,0.4743940979242325,0,0,2,0,1,0,D S,Borussia M.Gladbach,0,0.4743940979242325,0.9432047009468079,0.9432047009468079
280,202,Håvard Nordtveit,12,688,0,0.11709379963576794,0,0.8619145005941391,3,4,1,0,D S,Hoffenheim,0,0.11709379963576794,1.7064531110227108,1.553563203662634
281,207,Ibrahima Traoré,7,84,0,0,0,0.0784699022769928,0,1,0,0,M S,Borussia M.Gladbach,0,0,0.0784699022769928,0
282,214,Tobias Sippel,4,344,0,0,0,0,0,0,0,0,GK S,Borussia M.Gladbach,0,0,0.020461900159716606,0.020461900159716606
283,217,Manuel Neuer,33,2970,0,0,0,0.23336000740528107,0,1,1,0,GK,Bayern Munich,0,0,9.040141101926565,8.806781586259604
284,225,Javi Martínez,19,437,0,0.06910045072436333,0,0.42401498556137085,2,1,0,0,D M S,Bayern Munich,0,0.06910045072436333,1.4798587122932076,1.4798587122932076
285,241,Mathew Leckie,17,489,0,0.07887360081076622,1,0.4460008069872856,2,6,0,0,D M S,Hertha Berlin,0,0.07887360081076622,1.0965015105903149,0.6811427026987076
286,249,Danny da Costa,22,1321,0,0.24391139950603247,1,2.3600023202598095,6,13,2,0,D M S,"Eintracht Frankfurt,Mainz 05",0,0.24391139950603247,4.109083618968725,1.628365295007825
287,254,Steven Zuber,20,580,0,0.6013278905302286,3,2.6962761878967285,10,14,1,0,M S,Eintracht Frankfurt,0,0.6013278905302286,4.910040142014623,2.2414300851523876
288,263,Marwin Hitz,16,1398,0,0,0,0,0,0,1,0,GK,Borussia Dortmund,0,0,3.640361800789833,3.640361800789833
289,276,Dong-Won Ji,6,47,0,0,0,0.058108601719141006,0,1,1,0,S,Mainz 05,0,0,0.08476000092923641,0.026651399210095406
290,281,Lukas Hradecky,29,2566,0,0,0,0.009826780296862125,0,1,1,0,GK,Bayer Leverkusen,0,0,5.166302181780338,5.1564753875136375
291,282,Makoto Hasebe,29,2297,0,0.09798699803650379,0,0.2315137404948473,2,6,5,0,D M S,Eintracht Frankfurt,0,0.09798699803650379,9.71128139924258,9.381781349889934
292,285,Bastian Oczipka,27,1916,0,0.22572240512818098,2,1.7427622489631176,7,24,1,0,D M S,Schalke 04,0,0.22572240512818098,4.2437181212008,3.403090748935938
293,290,Mijat Gacinovic,23,790,0,1.7657894995063543,2,2.2121075093746185,13,11,5,0,D F M S,Hoffenheim,0,1.7657894995063543,5.801727630198002,2.9655663054436445
294,309,Roman Bürki,19,1662,0,0,0,0,0,0,0,0,GK S,Borussia Dortmund,0,0,2.8184761721640825,2.8184761721640825
295,310,Lukasz Piszczek,11,444,0,0.03390989825129509,0,0.18796950206160545,1,3,0,0,D S,Borussia Dortmund,0,0.03390989825129509,3.7178921438753605,3.541495643556118
296,311,Sven Bender,18,1174,0,0.16257660277187824,0,0.1974094994366169,4,5,1,0,D S,Bayer Leverkusen,0,0.16257660277187824,1.8090105131268501,1.7935923133045435
297,326,Pascal Stenzel,23,1276,0,0.15152864251285791,1,0.24667680263519287,5,4,1,1,D S,VfB Stuttgart,0,0.15152864251285791,5.433524057269096,5.278133809566498
298,330,Ralf Fährmann,22,1878,0,0.1326960027217865,0,0.04956579953432083,1,2,2,0,GK,Schalke 04,0,0.1326960027217865,1.9803992956876755,1.9308334961533546
299,338,Max Meyer,10,344,0,0.6501821987330914,0,0.32718278747051954,10,3,0,0,M S,FC Cologne,0,0.6501821987330914,1.229408673942089,0.5744435824453831
300,350,Felix Klaus,6,126,0,0.011941500008106232,0,0,1,0,0,0,D S,Wolfsburg,0,0.011941500008106232,0.6438085846602917,0.6318670846521854
301,367,Jan Morávek,5,274,0,0.07203440368175507,0,0.03398760035634041,1,1,0,0,M S,Augsburg,0,0.07203440368175507,0.259611202403903,0.18757680244743824
302,403,Lukas Klünter,11,990,0,0,0,0.5370718939229846,0,3,0,0,D,Hertha Berlin,0,0,1.1036678683012724,0.5665950924158096
303,417,Tin Jedvaj,3,153,0,0.018213899806141853,0,0,1,0,0,0,D S,Bayer Leverkusen,0,0.018213899806141853,0.02297540009021759,0.02297540009021759
304,418,Niklas Stark,33,2793,0,0.9545541983097792,0,0.8615972883999348,12,7,2,0,D M S,Hertha Berlin,0,0.9545541983097792,4.592623327858746,4.164103735238314
305,419,Maximilian Mittelstädt,27,1818,0,0.4100666046142578,2,2.1814262056723237,16,23,3,0,D F M S,Hertha Berlin,0,0.4100666046142578,4.717669147998095,3.461029026657343
306,420,Patrick Herrmann,27,839,0,2.1185628697276115,3,2.294696681201458,19,22,3,0,F M S,Borussia M.Gladbach,0,2.1185628697276115,4.66982158459723,1.2869715820997953
307,426,Daniel Ginczek,11,198,0,0.2503475062549114,0,0.1912692990154028,4,3,0,0,F S,Wolfsburg,0,0.2503475062549114,0.6148801147937775,0.33377560414373875
308,427,Marco Höger,3,55,0,0,0,0,0,0,0,0,D S,FC Cologne,0,0,0,0
309,433,Nico Schulz,13,601,0,0.047112900763750076,0,0.41076820343732834,2,6,1,0,D S,Borussia Dortmund,0,0.047112900763750076,3.7132038958370686,3.5049848780035973
310,435,Benjamin Henrichs,13,531,0,0.2305911984294653,1,0.5627266988158226,5,3,3,0,D M S,RasenBallsport Leipzig,0,0.2305911984294653,2.0802866742014885,1.3454446867108345
311,449,Robin Zentner,31,2790,0,0.02654840052127838,0,0,1,0,2,0,GK,Mainz 05,0,0.02654840052127838,3.073227761313319,3.046679360792041
312,451,Matija Nastasic,15,1223,0,0.34017079696059227,0,0.050198398530483246,7,1,2,0,D S,Schalke 04,0,0.34017079696059227,1.4538401998579502,1.4538401998579502
313,454,Charles Aránguiz,21,1678,0,0.4035697001963854,0,0.9108944898471236,4,16,4,0,M S,Bayer Leverkusen,0,0.4035697001963854,6.789506200700998,6.031421080231667
314,543,Reece Oxford,24,1344,0,0.9986969344317913,0,0.023424599319696426,6,1,2,0,D S,Augsburg,0,0.9986969344317913,1.0663601784035563,1.0663601784035563
315,549,Timothy Fosu-Mensah,6,413,0,0.14568249508738518,0,0.046132491901516914,2,2,2,0,D S,Bayer Leverkusen,0,0.14568249508738518,0.9494783021509647,0.7955097239464521
316,914,Nabil Bentaleb,9,546,0,0.7577769756317139,0,0.038437601178884506,1,1,2,0,M S,Schalke 04,0,0,0.19623080361634493,0.15779320057481527
317,983,Kevin Mbabu,22,1645,0,0.6892770091071725,1,1.8968015238642693,11,15,7,0,D S,Wolfsburg,0,0.6892770091071725,5.747020600363612,4.2300063110888
318,1292,Sami Khedira,9,384,0,0.045892998576164246,1,0.7879002839326859,1,3,1,0,M S,Hertha Berlin,0,0.045892998576164246,1.5523746144026518,1.1209518164396286
319,1673,Edimilson Fernandes,14,844,0,0.44182856660336256,1,1.2974782204255462,12,11,1,0,D M S,Mainz 05,0,0.44182856660336256,2.5280385622754693,1.60669781640172
